species,conservation_status,growth_rate,dispersal_ability,biomass,sensitivity_disturbance,interation_pollinator
Potentilla_caulescens,1,0.06,0.333333333,0.002665945,0.2,0.006020638
Potentilla_crantzii,1,0.06,0.666666667,0.002045563,0.2,0.03122557
Potentilla_erecta,1,0.06,0.666666667,0.004140178,0.2,0.075670016
Potentilla_frigida,1,0.06,0.01,0.000510062,0.2,0.006101729
Potentilla_grandiflora,1,0.06,0.01,0.004140178,0.2,0.006020638
Potentilla_heptaphylla,3,0.06,0.333333333,0.002345869,0.6,0.006020638
Potentilla_inclinata,4,0.06,1,0.0128783,0.8,0.006102261
Potentilla_micrantha,1,0.06,0.01,0.000510062,0.2,0.006020638
Potentilla_multifida,3,0.06,0.01,0.000667772,0.6,0.006101729
Potentilla_palustris,2,0.08,0.166666667,0.010922753,0.4,0.006514491
Potentilla_pusilla,1,0.08,0.333333333,0.001504938,0.2,0.006020638
Potentilla_recta,1,0.06,1,0.02529863,0.2,0.006837353
Potentilla_reptans,1,0.06,0.833333333,0.014254622,0.2,0.010112306
Potentilla_rupestris,2,0.06,0.166666667,0.012211624,0.4,0.006020638
Potentilla_sterilis,1,0.06,0.333333333,0.000667772,0.2,0.007801422
Potentilla_thuringiaca,2,0.06,0.333333333,0.006909595,0.4,0.006020638
Potentilla_verna,1,0.08,0.333333333,0.012211624,0.2,0.006983273
Prenanthes_purpurea,1,0.06,0.333333333,0.061676916,0.2,0.002210676
Primula_acaulis,1,0.06,0.833333333,0.001045317,0.2,0.007793273
Primula_auricula,1,0.06,0.01,0.001765199,0.2,0.022381447
Primula_elatior,1,0.06,0.833333333,0.001765199,0.2,0.00453613
Primula_elatior_elatior,1,0.06,0.833333333,0.001765199,0.2,0.010392976
Primula_farinosa,1,0.06,0.01,0.002345869,0.2,0.023619997
Primula_glutinosa,2,0.06,0.01,0.00037319,0.4,0.007793273
Primula_halleri,2,0.06,0.333333333,0.003364672,0.4,0.007793273
Primula_hirsuta,1,0.06,0.01,0.000257237,0.2,0.007793273
Primula_integrifolia,1,0.06,0.01,8.84E-05,0.2,0.007793273
Primula_latifolia,1,0.06,0.01,0.001045317,0.2,0.007793273
Primula_veris,1,0.06,0.01,0.002665945,0.2,0.006632545
Primula_veris_columnae,1,0.06,0.01,0.002665945,0.2,0.010392976
Pritzelago_alpina,1,0.06,0.01,0.001045317,0.2,0.001507017
Pritzelago_alpina_alpina,1,0.06,0.01,0.001045317,0.2,0.001507017
Prunella_grandiflora,1,0.06,0.833333333,0.005914542,0.2,0.068735449
Prunella_laciniata,3,0.06,0.01,0.004140178,0.6,0.068735449
Prunella_vulgaris,1,0.06,0.833333333,0.003742932,0.2,0.03126258
Prunus_avium,1,0.015,0.833333333,0.674430699,0.2,0.014851737
Prunus_mahaleb,1,0.015,0.833333333,0.535607123,0.2,0.005160901
Prunus_padus,1,0.015,0.833333333,0.604374731,0.2,0.013479978
Prunus_padus_padus,1,0.015,0.833333333,0.604374731,0.2,0.015150485
Prunus_spinosa,1,0.015,0.833333333,0.234951749,0.2,0.027109322
Pseudolysimachion_spicatum,1,0.06,0.01,0.006403288,0.2,0.0261371
Pseudorchis_albida,1,0.08,0.333333333,0.004140178,0.2,0.089024336
Puccinellia_distans,1,0.06,0.833333333,0.014963659,0.2,0.072145923
Pulicaria_dysenterica,2,0.08,0.333333333,0.019490783,0.4,0.016079548
Pulmonaria_australis,1,0.06,0.01,0.004990749,0.2,0.043896321
Pulmonaria_mollis_alpigena,1,0.06,0.333333333,0.009695175,0,0.036134066
Pulmonaria_montana,2,0.06,0.333333333,0.004990749,0.4,0.043896321
Pulmonaria_obscura,1,0.06,0.333333333,0.006403288,0.2,0.043896321
Pulmonaria_officinalis,2,0.06,0.333333333,0.003364672,0.4,0.012847302
Pulsatilla_alpina,1,0.06,0.666666667,0.005914542,0.2,0.054266307
Pulsatilla_halleri,3,0.06,0.333333333,0.003364672,0.6,0.054266307
Pulsatilla_montana,1,0.06,0.333333333,0.003364672,0.2,0.054266307
Pulsatilla_vernalis,1,0.06,0.333333333,0.001264931,0.2,0.054266307
Pulsatilla_vulgaris,4,0.06,0.333333333,0.004556192,0.8,0.054266307
Pyrola_chlorantha,3,0.06,1,0.00300561,0.6,0.027777778
Pyrola_media,1,0.06,1,0.381788317,0.2,0.027777778
Pyrola_minor,1,0.06,0.666666667,0.002665945,0.2,0.513888889
Pyrola_rotundifolia,1,0.06,0.333333333,0.004556192,0.2,0.027777778
Pyrus_pyraster,1,0.015,0.333333333,0.786894744,0.2,0.001289905
Quercus_cerris,2,0.015,0.833333333,0.916058402,0.4,0.060327612
Quercus_petraea,1,0.015,0.833333333,0.925703665,0.2,0.055565707
Quercus_pubescens,1,0.015,0.833333333,0.683277081,0.2,0.073619994
Quercus_robur,1,0.015,0.833333333,0.944034949,0.2,0.051905034
Ranunculus_aconitifolius,1,0.06,0.166666667,0.015686204,0.2,0.009666716
Ranunculus_acris,1,0.06,1,0.021096407,0.2,0.078629445
Ranunculus_acris_acris,1,0.06,1,0.019490783,0.2,0.019041339
Ranunculus_alpestris,1,0.06,0.833333333,0.000510062,0.2,0.014165914
Ranunculus_arvensis,3,0.23,0.833333333,0.006403288,0.6,0.009620066
Ranunculus_breyninus,1,0.06,0.833333333,0.005914542,0.2,0.009620066
Ranunculus_bulbosus,1,0.06,0.333333333,0.006403288,0.2,0.017808759
Ranunculus_bulbosus_bulbosus,1,0.06,0.333333333,0.006403288,0,0.019041339
Ranunculus_carinthiacus,1,0.06,0.333333333,0.002665945,0.2,0.009620066
Ranunculus_circinatus,3,0.05,0.166666667,0.047180742,0.6,0.009620066
Ranunculus_ficaria,1,0.08,1,0.032504675,0.2,0.033077122
Ranunculus_ficaria_fertilis,1,0.08,1,0.003364672,0.2,0.019041339
Ranunculus_ficaria_ficaria,1,0.08,1,0.003364672,0.2,0.019041339
Ranunculus_flammula,2,0.06,0.833333333,0.007973837,0.4,0.024920674
Ranunculus_fluitans,2,0.05,0.333333333,0.161578154,0.4,0.009620066
Ranunculus_glacialis,1,0.06,0.5,0.001045317,0.2,0.009620066
Ranunculus_kuepferi,1,0.06,0.166666667,0.004556192,0.2,0.009620066
Ranunculus_lanuginosus,1,0.06,0.333333333,0.022746245,0.2,0.009620066
Ranunculus_lingua,3,0.08,0.333333333,0.055405788,0.6,0.014263202
Ranunculus_montanus,1,0.06,0.333333333,0.003364672,0.2,0.038136138
Ranunculus_parnassiifolius,1,0.06,0.333333333,0.000510062,0.2,0.009620066
Ranunculus_platanifolius,1,0.06,0.166666667,0.048197645,0.2,0.009620066
Ranunculus_polyanthemophyllus,2,0.06,0.333333333,0.032504675,0.4,0.009620066
Ranunculus_repens,1,0.06,0.333333333,0.006403288,0.2,0.113011438
Ranunculus_reptans,4,0.06,0.833333333,0.002045563,0.8,0.009620066
Ranunculus_sardous,3,0.08,0.833333333,0.004990749,0.6,0.009663515
Ranunculus_sceleratus,3,0.23,0.333333333,0.017170589,0.6,0.016200599
Ranunculus_serpens,1,0.08,0.833333333,0.032504675,0.2,0.009692911
Ranunculus_thora,2,0.06,0.833333333,0.003364672,0.4,0.009620066
Ranunculus_trichophyllus,1,0.05,0.833333333,0.015686204,0.2,0.009620066
Ranunculus_trichophyllus_eradicatus,1,0.05,0.833333333,0.015686204,0.2,0.019041339
Ranunculus_trichophyllus_trichophyllus,1,0.05,0.833333333,0.015686204,0.2,0.019041339
Ranunculus_tuberosus,1,0.06,0.5,0.032504675,0.2,0.009620066
Ranunculus_villarsii,1,0.06,0.333333333,0.006403288,0.2,0.009620066
Raphanus_raphanistrum,1,0.23,0.5,0.021096407,0.2,0.019692097
Reseda_lutea,1,0.08,0.333333333,0.027048514,0.2,0.027554033
Reseda_luteola,3,0.08,0.166666667,0.05126911,0.6,0.043813406
Rhamnus_alpina,1,0.015,0.333333333,0.18233758,0.2,0.001721183
Rhamnus_cathartica,1,0.015,0.833333333,0.33285102,0.2,0.011067164
Rhamnus_pumila,1,0.015,0.833333333,0.000957729,0.2,0.001721183
Rhamnus_saxatilis,3,0.015,0.833333333,0.073282129,0.6,0.001721183
Rhinanthus_alectorolophus,1,0.23,1,0.017931812,0.2,0.012336914
Rhinanthus_angustifolius,3,0.23,0.666666667,0.019490783,0.6,0.008559319
Rhinanthus_glacialis,1,0.23,1,0.009105105,0.2,0.042578293
Rhinanthus_minor,1,0.23,0.01,0.009695175,0.2,0.009063505
Rhodiola_rosea,1,0.06,0.166666667,0.005443613,0.2,0.014146889
Rhododendron_ferrugineum,1,0.015,0.01,0.047329493,0.2,0.023184864
Rhododendron_hirsutum,1,0.015,0.166666667,0.02656302,0.2,0.023184864
Rhynchospora_alba,2,0.06,0.01,0.007973837,0.4,0.004722622
Ribes_alpinum,1,0.015,0.833333333,0.133684588,0.2,0.027492564
Ribes_petraeum,1,0.015,0.666666667,0.167266328,0.2,0.027492564
Rorippa_amphibia,3,0.05,0.01,0.049218138,0.6,0.00154371
Rorippa_islandica,2,0.06,0.01,0.002665945,0.4,0.042445651
Rorippa_palustris,1,0.06,0.01,0.014254622,0.2,0.002725883
Rorippa_stylosa,3,0.06,0.01,0.014254622,0.6,0.001507017
Rorippa_sylvestris,1,0.06,0.01,0.010301155,0.2,0.001507017
Rorippa_x_anceps,1,0.06,0.01,0.021096407,0,0.009945856
Rosa_abietina,2,0.015,0.833333333,0.073282129,0.4,0.004009561
Rosa_agrestis,2,0.015,0.833333333,0.14517811,0.4,0.004009561
Rosa_arvensis,1,0.015,0.833333333,0.109925326,0.2,0.008345235
Rosa_caesia,1,0.015,0.833333333,0.133684588,0.2,0.004009561
Rosa_canina,1,0.015,0.833333333,0.177842259,0.2,0.016904014
Rosa_chavinii,3,0.015,0.833333333,0.234951749,0.6,0.004009561
Rosa_corymbifera,1,0.015,0.833333333,0.188104744,0.2,0.004009561
Rosa_dumalis,1,0.015,0.833333333,0.1563765,0.2,0.004009561
Rosa_elliptica,3,0.015,0.833333333,0.133684588,0.6,0.004009561
Rosa_gallica,4,0.015,0.833333333,0.051881696,0.8,0.00617102
Rosa_glauca,1,0.015,0.833333333,0.226146377,0.2,0.004009561
Rosa_majalis,3,0.015,0.833333333,0.109925326,0.6,0.004009561
Rosa_micrantha,2,0.015,0.833333333,0.188104744,0.4,0.004009561
Rosa_montana,3,0.015,0.833333333,0.188104744,0.6,0.004009561
Rosa_pendulina,1,0.015,0.833333333,0.121920478,0.2,0.003996206
Rosa_pseudoscabriuscula,1,0.015,0.833333333,0.109925326,0.2,0.004009561
Rosa_rugosa,2,0.015,0.833333333,0.109925326,0.4,0.006630673
Rosa_sherardii,2,0.015,0.833333333,0.133684588,0.4,0.004009561
Rosa_spinosissima,1,0.015,0.833333333,0.033377969,0.2,0.00619691
Rosa_stylosa,4,0.015,0.833333333,0.234951749,0.8,0.004009561
Rosa_subcanina,1,0.015,0.833333333,0.167266328,0.2,0.025471421
Rosa_subcollina,2,0.015,0.833333333,0.167266328,0.4,0.004009561
Rosa_tomentella,3,0.015,0.833333333,0.161860478,0.6,0.004009561
Rosa_tomentosa,1,0.015,0.833333333,0.133684588,0.2,0.004009561
Rosa_villosa,2,0.015,0.833333333,0.109925326,0.4,0.004009561
Rostraria_cristata,1,0.23,0.833333333,0.007433201,0.2,0.072145923
Rubia_tinctorum,3,0.06,0.833333333,0.010922753,0.6,0.026403797
Rubus_bifrons,1,0.015,0.833333333,0.058876851,0.2,0.003793634
Rubus_caesius,1,0.08,0.833333333,0.045093001,0.2,0.010202662
Rubus_canescens,1,0.08,0.833333333,0.058876851,0.2,0.003780539
Rubus_hirtus,1,0.08,0.833333333,0.109925326,0.2,0.003780539
Rubus_idaeus,1,0.015,0.833333333,0.121920478,0.2,0.044754814
Rubus_saxatilis,1,0.06,0.833333333,0.004140178,0.2,0.003780539
Rubus_ulmifolius,2,0.015,0.833333333,0.1563765,0.4,0.010617494
Rubus_vestitus,1,0.015,0.833333333,0.133684588,0.2,0.003780539
Rumex_acetosa,1,0.06,0.833333333,0.036292185,0.2,0.020088402
Rumex_acetosella,1,0.06,0.833333333,0.004990749,0.2,0.028140607
Rumex_acetosella_acetosella,1,0.06,0.833333333,0.004990749,0.2,0.082322799
Rumex_alpestris,1,0.06,1,0.040672627,0.2,0.082322799
Rumex_alpinus,1,0.06,0.333333333,0.064833028,0.2,0.082322799
Rumex_conglomeratus,1,0.06,0.166666667,0.037255408,0.2,0.082322799
Rumex_crispus,1,0.06,0.5,0.046167629,0.2,0.335041314
Rumex_hydrolapathum,3,0.06,0.333333333,0.124616582,0.6,0.082322799
Rumex_nivalis,1,0.06,0.01,0.001264931,0.2,0.082322799
Rumex_obtusifolius,1,0.06,1,0.05126911,0.2,0.017290114
Rumex_obtusifolius_obtusifolius,1,0.06,1,0.05126911,0,0.082322799
Rumex_pulcher,3,0.06,1,0.027937071,0.6,0.082322799
Rumex_sanguineus,1,0.06,0.166666667,0.044153596,0.2,0.011053557
Rumex_scutatus,1,0.06,0.5,0.009695175,0.2,0.082322799
Rumex_thyrsiflorus,2,0.06,0.166666667,0.044153596,0.4,0.082322799
Ruscus_aculeatus,1,0.08,0.833333333,0.022069248,0.2,0.001457726
Ruta_graveolens,2,0.015,0.166666667,0.017928695,0.4,0.012147881
Sagina_apetala,1,0.23,0.833333333,0.000667772,0.2,0.045715669
Sagina_apetala_apetala,2,0.23,0.833333333,0.000667772,0.4,0.045715669
Sagina_apetala_erecta,1,0.23,0.833333333,0.000667772,0.2,0.045715669
Sagina_nodosa,4,0.08,0.01,0.001765199,0.8,0.045715669
Sagina_procumbens,1,0.06,0.833333333,0.000510062,0.2,0.045715669
Sagina_saginoides,1,0.08,0.833333333,0.000510062,0.2,0.045715669
Sagittaria_sagittifolia,4,0.05,0.166666667,0.031575435,0.8,0.25
Salix_alba,1,0.015,0.666666667,0.836992856,0.2,0.021664813
Salix_appendiculata,1,0.015,0.666666667,0.347168037,0.2,0.015343161
Salix_aurita,1,0.015,0.666666667,0.19805829,0.2,0.023245066
Salix_breviserrata,1,0.015,0.666666667,0.00287321,0.2,0.015343161
Salix_caesia,3,0.015,0.666666667,0.049593106,0.6,0.015343161
Salix_caprea,1,0.015,0.666666667,0.604374731,0.2,0.021898215
Salix_cinerea,1,0.015,0.666666667,0.379307235,0.2,0.047867713
Salix_daphnoides,1,0.015,0.666666667,0.604374731,0.2,0.015343161
Salix_elaeagnos,1,0.015,0.01,0.487129701,0.2,0.015343161
Salix_foetida,1,0.015,0.333333333,0.05535688,0.2,0.015343161
Salix_glaucosericea,1,0.015,0.666666667,0.064825788,0.2,0.015343161
Salix_hastata,1,0.015,0.666666667,0.070854144,0.2,0.015343161
Salix_helvetica,1,0.015,0.666666667,0.049593106,0.2,0.015343161
Salix_herbacea,1,0.08,0.666666667,0.022069248,0.2,0.014978531
Salix_laggeri,3,0.015,0.666666667,0.188104744,0.6,0.015343161
Salix_myrsinifolia,1,0.015,0.666666667,0.316914228,0.2,0.015343161
Salix_pentandra,2,0.015,0.666666667,0.535003017,0.4,0.021820453
Salix_purpurea,1,0.015,0.666666667,0.310416151,0.2,0.015644174
Salix_repens,3,0.015,0.666666667,0.056525551,0.6,0.063217136
Salix_reticulata,1,0.015,0.666666667,0.068434906,0.2,0.027303943
Salix_retusa,1,0.015,0.666666667,0.001543835,0.2,0.015343161
Salix_serpillifolia,1,0.015,1,0.000521833,0.2,0.015343161
Salix_triandra,1,0.015,1,0.393965751,0.2,0.01576448
Salix_viminalis,1,0.015,0.666666667,0.493558384,0.2,0.021820453
Salix_waldsteiniana,1,0.015,0.666666667,0.043985612,0.2,0.015343161
Salix_x_fragilis,1,0.015,1,0.206686518,0,0.020401169
Salvia_glutinosa,1,0.06,0.833333333,0.040180318,0.2,0.006731817
Salvia_pratensis,1,0.06,0.5,0.030653781,0.2,0.117369158
Salvia_pratensis_pratensis,1,0.06,0.5,0.030653781,0,0.062050488
Sambucus_ebulus,1,0.08,0.833333333,0.083839128,0.2,0.197235017
Sambucus_nigra,1,0.015,0.833333333,0.421498426,0.2,0.022618808
Sambucus_racemosa,1,0.015,0.833333333,0.267678679,0.2,0.02372631
Samolus_valerandi,5,0.06,0.166666667,0.005914542,1,0.236377341
Sanguisorba_minor,1,0.06,0.01,0.014963659,0.2,0.006855398
Sanguisorba_minor_minor,1,0.06,0.01,0.014963659,0.2,0.016321892
Sanguisorba_officinalis,2,0.06,0.333333333,0.042157239,0.4,0.025788385
Sanicula_europaea,1,0.06,0.833333333,0.010922753,0.2,0.004860302
Saponaria_ocymoides,1,0.08,0.333333333,0.003742932,0.2,0.019210366
Saponaria_officinalis,1,0.06,0.166666667,0.022746245,0.2,0.048491357
Saussurea_alpina,1,0.06,0.833333333,0.004556192,0.2,0.001853057
Saussurea_alpina_alpina,1,0.06,0.833333333,0.003364672,0.2,0.001682887
Saussurea_discolor,1,0.06,0.333333333,0.003742932,0.2,0.001512717
Saxifraga_aizoides,1,0.08,0.01,0.002045563,0.2,0.224669147
Saxifraga_androsacea,1,0.08,0.01,0.000257237,0.2,0.006058167
Saxifraga_aphylla,1,0.08,0.01,8.84E-05,0.2,0.006058167
Saxifraga_aspera,1,0.08,0.5,0.000846225,0.2,0.006058167
Saxifraga_biflora,1,0.08,0.01,0.000846225,0.2,0.006058167
Saxifraga_bryoides,1,0.08,0.5,8.84E-05,0.2,0.006058167
Saxifraga_bulbifera,4,0.06,0.01,0.007973837,0.8,0.006058167
Saxifraga_caesia,1,0.08,0.01,0.000257237,0.2,0.004299839
Saxifraga_cotyledon,1,0.08,0.166666667,0.017170589,0.2,0.006058167
Saxifraga_cuneifolia,1,0.08,0.333333333,0.002345869,0.2,0.006058167
Saxifraga_diapensioides,2,0.08,0.5,0.00037319,0.4,0.006058167
Saxifraga_exarata,1,0.08,0.5,0.000667772,0.2,0.006058167
Saxifraga_exarata_exarata,1,0.08,0.5,0.000667772,0.2,0.035726607
Saxifraga_exarata_moschata,1,0.08,0.5,0.000667772,0.2,0.035726607
Saxifraga_granulata,3,0.06,0.01,0.006403288,0.6,0.008449875
Saxifraga_muscoides,1,0.08,0.01,0.000846225,0.2,0.006058167
Saxifraga_mutata,2,0.08,0.01,0.002665945,0.4,0.006058167
Saxifraga_oppositifolia,1,0.08,0.01,0.000510062,0.2,0.4049383
Saxifraga_paniculata,1,0.08,0.5,0.00300561,0.2,0.006058167
Saxifraga_rotundifolia,1,0.06,0.01,0.012211624,0.2,0.00720123
Saxifraga_seguieri,1,0.08,0.01,0.00037319,0.2,0.006058167
Saxifraga_stellaris,1,0.08,0.01,0.001504938,0.2,0.011108514
Saxifraga_tridactylites,1,0.23,0.333333333,0.000846225,0.2,0.004777498
Scabiosa_columbaria,1,0.06,0.333333333,0.024437882,0.2,0.032602148
Scabiosa_columbaria_columbaria,1,0.06,0.333333333,0.024437882,0.2,0.044973272
Scabiosa_lucida,1,0.06,1,0.009105105,0.2,0.061602577
Scabiosa_lucida_lucida,1,0.06,1,0.009105105,0.2,0.044973272
Scabiosa_triandra,1,0.06,0.333333333,0.026168938,0.2,0.040715091
Scheuchzeria_palustris,3,0.08,0.333333333,0.00300561,0.6,0
Schoenoplectus_lacustris,1,0.08,0.833333333,0.094307331,0.2,0.004722622
Schoenoplectus_mucronatus,3,0.06,0.833333333,0.041166236,0.6,0.004722622
Schoenoplectus_tabernaemontani,2,0.08,0.833333333,0.094307331,0.4,0.004722622
Schoenus_ferrugineus,2,0.06,0.333333333,0.006403288,0.4,0.004722622
Schoenus_nigricans,2,0.06,0.333333333,0.014963659,0.4,0.004722622
Scilla_bifolia,1,0.08,0.333333333,0.002045563,0.2,0.011767435
Scirpus_sylvaticus,1,0.08,0.5,0.045158511,0.2,0.25
Scleranthus_annuus,2,0.23,0.833333333,0.001045317,0.4,0.045715669
Scleranthus_annuus_annuus,2,0.23,0.833333333,0.001045317,0.4,0.045715669
Scleranthus_annuus_polycarpos,2,0.23,0.833333333,0.001765199,0.4,0.045715669
Scleranthus_perennis,2,0.08,0.01,0.000257237,0.4,0.045715669
Sclerochloa_dura,3,0.23,0.333333333,0.001045317,0.6,0.072145923
Scorzonera_austriaca,2,0.06,0.333333333,0.017170589,0.4,0.004580656
Scorzonera_humilis,3,0.06,1,0.009105105,0.6,0.004560859
Scorzonera_laciniata,1,0.08,0.666666667,0.017170589,0.2,0.005516813
Scorzonera_laciniata_laciniata,1,0.08,0.666666667,0.017170589,0.2,0.004886109
Scrophularia_auriculata,4,0.06,0.166666667,0.02529863,0.8,0.026752744
Scrophularia_canina,2,0.06,0.166666667,0.017931812,0.4,0.005656332
Scrophularia_juratensis,2,0.06,0.333333333,0.032972055,0.4,0.005656332
Scrophularia_nodosa,1,0.06,0.5,0.041166236,0.2,0.018944349
Scrophularia_umbrosa,1,0.06,0.166666667,0.044153596,0.2,0.014048875
Scutellaria_alpina,2,0.08,0.333333333,0.004556192,0.4,0.007168221
Scutellaria_galericulata,1,0.06,0.166666667,0.009695175,0.2,0.005736204
Securigera_varia,1,0.06,1,0.035335246,0.2,0.015030676
Sedum_acre,1,0.08,0.01,0.000846225,0.2,0.005672537
Sedum_album,1,0.08,0.01,0.001765199,0.2,0.004862132
Sedum_alpestre,1,0.08,0.01,0.00037319,0.2,0.005256039
Sedum_anacampseros,2,0.08,0.01,0.027937071,0.4,0.005256039
Sedum_annuum,1,0.23,0.01,0.001045317,0.2,0.005256039
Sedum_atratum,1,0.23,0.166666667,0.000257237,0.2,0.005227008
Sedum_cepaea,2,0.23,0.01,0.003742932,0.4,0.005256039
Sedum_dasyphyllum,1,0.08,0.166666667,0.000667772,0.2,0.005290352
Sedum_hispanicum,1,0.23,0.01,0.000667772,0.2,0.005256039
Sedum_montanum,1,0.08,0.166666667,0.010922753,0,0.005256039
Sedum_rubens,4,0.23,0.01,0.000846225,0.8,0.005317116
Sedum_rupestre,1,0.08,0.01,0.004140178,0.2,0.005613701
Sedum_sexangulare,1,0.08,0.01,0.001765199,0.2,0.005256039
Sedum_telephium,1,0.06,0.01,0.027937071,0.2,0.005331972
Sedum_telephium_fabaria,1,0.06,0.01,0.027937071,0.2,0.005292895
Sedum_telephium_maximum,1,0.06,0.01,0.027937071,0.2,0.005292895
Sedum_telephium_telephium,1,0.06,0.01,0.027937071,0.2,0.005292895
Sedum_villosum,3,0.23,0.01,0.001504938,0.6,0.005286335
Selinum_carvifolia,3,0.06,0.833333333,0.032504675,0.6,0.001803079
Sempervivum_arachnoideum,1,0.08,0.5,0.001045317,0.2,0.005153058
Sempervivum_arachnoideum_arachnoideum,1,0.08,0.5,0.001045317,0.2,0.005161037
Sempervivum_montanum,1,0.08,0.5,0.001765199,0.2,0.005153058
Sempervivum_montanum_montanum,1,0.08,0.5,0.001765199,0.2,0.005161037
Sempervivum_tectorum,1,0.08,0.166666667,0.010922753,0.2,0.005184974
Sempervivum_wulfenii,3,0.08,0.01,0.004556192,0.6,0.005153058
Senecio_abrotanifolius,1,0.08,0.333333333,0.062727773,0.2,0.010187653
Senecio_alpinus,1,0.06,0.5,0.062727773,0.2,0.004799863
Senecio_aquaticus,2,0.08,0.333333333,0.062727773,0.4,0.011332093
Senecio_doronicum,1,0.06,0.333333333,0.006909595,0.2,0.004913725
